id,movie_key,name,source,file_name,script_url,tmdb_title,release_date,tmdb_id,overview,imdb_title,imdb_release_date,imdb_id,dialogue,charinfo,tagged
211,castaway,Cast Away,imsdb,Cast-Away,https://imsdb.com/scripts/Cast-Away.html,Cast Away,2000-12-22,8358,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",Cast Away,2000,0162222,Cast-Away_dialogue.txt,Cast-Away_charinfo.txt,Cast-Away_parsed.txt
212,catchmeifyoucan,Catch Me If You Can,imsdb,Catch-Me-If-You-Can,https://imsdb.com/scripts/Catch-Me-If-You-Can.html,Catch Me If You Can,2002-12-16,640,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",Catch Me If You Can,2002,0264464,Catch-Me-If-You-Can_dialogue.txt,Catch-Me-If-You-Can_charinfo.txt,Catch-Me-If-You-Can_parsed.txt
213,cecilbdemented,Cecil B. Demented,imsdb,Cecil-B-Demented,https://imsdb.com/scripts/Cecil-B.-Demented.html,Cecil B. Demented,2000-05-17,14195,A young lunatic director and his devoted cult of cinema terrorists kidnap a Hollywood movie goddess and force her to stair in their radical underground movie.,Cecil B. Demented,2000,0173716,Cecil-B-Demented_dialogue.txt,Cecil-B-Demented_charinfo.txt,Cecil-B-Demented_parsed.txt
214,cedarrapids,Cedar Rapids,imsdb,Cedar-Rapids,https://imsdb.com/scripts/Cedar-Rapids.html,Cedar Rapids,2011-02-11,52067,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,Cedar Rapids,2011,1477837,Cedar-Rapids_dialogue.txt,Cedar-Rapids_charinfo.txt,Cedar-Rapids_parsed.txt
215,cell,"Cell, The",imsdb,Cell-The,https://imsdb.com/scripts/Cell%2C-The.html,The Cell,2000-08-17,8843,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.,The Cell,2000,0209958,Cell-The_dialogue.txt,Cell-The_charinfo.txt,Cell-The_parsed.txt
216,cellular,Cellular,imsdb,Cellular,https://imsdb.com/scripts/Cellular.html,Cellular,2004-09-06,9759,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped - and the kidnappers have targeted her husband and child next.,Cellular,2004,0337921,Cellular_dialogue.txt,Cellular_charinfo.txt,Cellular_parsed.txt
217,changeup,"Change-Up, The",imsdb,Change-Up-The,https://imsdb.com/scripts/Change-Up%2C-The.html,The Change-Up,2011-08-05,49520,"Dave is a married man with two kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",The Change-Up,2011,1488555,Change-Up-The_dialogue.txt,Change-Up-The_charinfo.txt,Change-Up-The_parsed.txt
218,changeling,Changeling,imsdb,Changeling,https://imsdb.com/scripts/Changeling.html,Changeling,2008-10-24,3580,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",Changeling,2008,0824747,Changeling_dialogue.txt,Changeling_charinfo.txt,Changeling_parsed.txt
219,chaos,Chaos,imsdb,Chaos,https://imsdb.com/scripts/Chaos.html,Chaos,2005-01-17,5289,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",Chaos,2005,0402910,Chaos_dialogue.txt,Chaos_charinfo.txt,Chaos_parsed.txt
220,charade,Charade,imsdb,Charade,https://imsdb.com/scripts/Charade.html,Charade,1963-12-05,4808,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",Charade,1963,0056923,Charade_dialogue.txt,Charade_charinfo.txt,Charade_parsed.txt
221,charliesangels,Charlie's Angels,imsdb,Charlies-Angels,https://imsdb.com/scripts/Charlie%27s-Angels.html,Charlie's Angels,2000-11-02,4327,"The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",Charlie's Angels,2000,0160127,Charlies-Angels_dialogue.txt,Charlies-Angels_charinfo.txt,Charlies-Angels_parsed.txt
222,chasingamy,Chasing Amy,imsdb,Chasing-Amy,https://imsdb.com/scripts/Chasing-Amy.html,Chasing Amy,1997-04-04,2255,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",Chasing Amy,1997,0118842,Chasing-Amy_dialogue.txt,Chasing-Amy_charinfo.txt,Chasing-Amy_parsed.txt
223,chasingsleep,Chasing Sleep,imsdb,Chasing-Sleep,https://imsdb.com/scripts/Chasing-Sleep.html,Chasing Sleep,2001-05-16,32166,"A college professor wakes up to find his wife has not returned home, then struggles to understand her disappearance.",Chasing Sleep,2000,0221069,Chasing-Sleep_dialogue.txt,Chasing-Sleep_charinfo.txt,Chasing-Sleep_parsed.txt
224,cherryfalls,Cherry Falls,imsdb,Cherry-Falls,https://imsdb.com/scripts/Cherry-Falls.html,Cherry Falls,2000-08-25,12619,"When students in the town of Cherry Falls hear that a serial killer is targeting virgins, they realize that the only way to protect themselves is to begin planning a ""Pop Your Cherry"" party.",Cherry Falls,1999,0175526,Cherry-Falls_dialogue.txt,Cherry-Falls_charinfo.txt,Cherry-Falls_parsed.txt
225,chinatown,Chinatown,imsdb,Chinatown,https://imsdb.com/scripts/Chinatown.html,Chinatown,1974-06-20,829,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",Chinatown,1974,0071315,Chinatown_dialogue.txt,Chinatown_charinfo.txt,Chinatown_parsed.txt
226,christcomplex,Christ Complex,imsdb,Christ-Complex,https://imsdb.com/scripts/Christ-Complex.html,Christ Complex,2012-10-06,247372,"Zoey, a woman trying to find her role in this world, saves troubled men in search of her own completion. She meets Quinn, a guy who believes he is the world's savior. He must fight a 'friend' to the death to stop the oncoming Apocalypse. This is the story of Zoey taking her newfound charity case under her wing as she is compelled to help the damaged Quinn come to reality, while fighting her own past demons as they are revealed.",Christ Complex,2012,2416048,Christ-Complex_dialogue.txt,Christ-Complex_charinfo.txt,Christ-Complex_parsed.txt
227,chronicle,Chronicle,imsdb,Chronicle,https://imsdb.com/scripts/Chronicle.html,Chronicle,2012-02-01,76726,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",Chronicle,2012,1706593,Chronicle_dialogue.txt,Chronicle_charinfo.txt,Chronicle_parsed.txt
228,chroniclesofnarnialionwitchwardrobe,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe",imsdb,Chronicles-of-Narnia-The-Lion-the-Witch-and-the-Wardrobe,https://imsdb.com/scripts/Chronicles-of-Narnia-The-Lion%2C-the-Witch-and-the-Wardrobe.html,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,411,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,0363771,Chronicles-of-Narnia-The-Lion-the-Witch-and-the-Wardrobe_dialogue.txt,Chronicles-of-Narnia-The-Lion-the-Witch-and-the-Wardrobe_charinfo.txt,Chronicles-of-Narnia-The-Lion-the-Witch-and-the-Wardrobe_parsed.txt
229,ciderhouserules,"Cider House Rules, The",imsdb,Cider-House-Rules-The,https://imsdb.com/scripts/Cider-House-Rules%2C-The.html,The Cider House Rules,1999-12-17,1715,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?",The Cider House Rules,1999,0124315,Cider-House-Rules-The_dialogue.txt,Cider-House-Rules-The_charinfo.txt,Cider-House-Rules-The_parsed.txt
230,cincinnatikid,"Cincinnati Kid, The",imsdb,Cincinnati-Kid-The,https://imsdb.com/scripts/Cincinnati-Kid%2C-The.html,The Cincinnati Kid,1965-10-15,886,An up-and-coming poker player tries to prove himself in a high-stakes match against a long-time master of the game.,The Cincinnati Kid,1965,0059037,Cincinnati-Kid-The_dialogue.txt,Cincinnati-Kid-The_charinfo.txt,Cincinnati-Kid-The_parsed.txt
231,cirquedufreakvampiresassistant,Cirque du Freak: The Vampire's Assistant,imsdb,Cirque-du-Freak-The-Vampires-Assistant,https://imsdb.com/scripts/Cirque-du-Freak-The-Vampire%27s-Assistant.html,Cirque du Freak: The Vampire's Assistant,2009-10-23,24418,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady",Cirque du Freak: The Vampire's Assistant,2009,0450405,Cirque-du-Freak-The-Vampires-Assistant_dialogue.txt,Cirque-du-Freak-The-Vampires-Assistant_charinfo.txt,Cirque-du-Freak-The-Vampires-Assistant_parsed.txt
232,citizenkane,Citizen Kane,imsdb,Citizen-Kane,https://imsdb.com/scripts/Citizen-Kane.html,Citizen Kane,1941-04-17,15,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",Citizen Kane,1941,0033467,Citizen-Kane_dialogue.txt,Citizen-Kane_charinfo.txt,Citizen-Kane_parsed.txt
233,cityofjoy,City of Joy,imsdb,City-of-Joy,https://imsdb.com/scripts/City-of-Joy.html,City of Joy,1992-04-15,47821,"Max Lowe is a Houston surgeon who has grown weary of the bureaucracy of American medicine. When he loses a patient on the operating table, Max impulsively decides to leave America and travel to India in the hope of finding himself. Not long after he arrives in Calcutta, Max is attacked by a group of thugs and left without money or a passport.",City of Joy,1992,0103976,City-of-Joy_dialogue.txt,City-of-Joy_charinfo.txt,City-of-Joy_parsed.txt
234,clashoftitans,Clash of the Titans,imsdb,Clash-of-the-Titans,https://imsdb.com/scripts/Clash-of-the-Titans.html,Clash of the Titans,1981-06-12,10323,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, half-God-half-mortal Perseus must complete various tasks including taming Pegasus, capturing Medusa's head and battling the feared Kraken.",Clash of the Titans,2010,0800320,Clash-of-the-Titans_dialogue.txt,Clash-of-the-Titans_charinfo.txt,Clash-of-the-Titans_parsed.txt
235,clerks,Clerks,imsdb,Clerks,https://imsdb.com/scripts/Clerks.html,Clerks,1994-10-19,2292,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",Clerks,1994,0109445,Clerks_dialogue.txt,Clerks_charinfo.txt,Clerks_parsed.txt
236,cliffhanger,Cliffhanger,imsdb,Cliffhanger,https://imsdb.com/scripts/Cliffhanger.html,Cliffhanger,1993-05-28,9350,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",Cliffhanger,1993,0106582,Cliffhanger_dialogue.txt,Cliffhanger_charinfo.txt,Cliffhanger_parsed.txt
237,cobb,Cobb,imsdb,Cobb,https://imsdb.com/scripts/Cobb.html,Cobb,1994-12-02,29973,"Al Stump is a famous sports-writer chosen by Ty Cobb to co-write his official, authorized 'autobiography' before his death. Cobb, widely feared and despised, feels misunderstood and wants to set the record straight about 'the greatest ball-player ever,' in his words.",Cobb,1994,0109450,Cobb_dialogue.txt,Cobb_charinfo.txt,Cobb_parsed.txt
238,coco,Coco,imsdb,Coco,https://imsdb.com/scripts/Coco.html,Coco,2017-10-27,354912,"Despite his family's baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",Coco,2017,2380307,Coco_dialogue.txt,Coco_charinfo.txt,Coco_parsed.txt
